pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-07-16,97.8,-1.72,5.79,"Johnson, Seth",676724,686751,,ball,,,,,14,,R,L,R,PHI,NYM,B,,,0,0,2026,-0.82,1.62,1.5236493213891285,1.1359054223389746,,,,0,9,Top,,,,,,,10.57567377711956,-141.8060543249052,-10.6220854984741,-13.342509735290976,30.27598089723823,-8.028216445430093,3.280561024,1.655610236,,,,98.2,2491,6.6,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.92,,,,,,,,63,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shade,Standard,209,-0.001,0.046,,,,,-0.046,,-2,2,0.076,0.924,27,30,28,31,1,3,10,4,,,0.77,0.82,-0.82,45.2,,,,,
CH,2026-07-16,88.6,-1.2,5.67,"Weaver, Luke",656941,596133,field_out,hit_into_play,,,,,13,"Kyle Schwarber grounds out, second baseman Brett Baty to first baseman Jared Young.",R,L,R,PHI,NYM,X,4,ground_ball,2,1,2026,-1.15,0.63,-0.2790210190893349,1.2423786546572146,,,,2,8,Bot,160.24,156.08,,,,,4.653197095208333,-129.03936198051457,-5.91936567688763,-13.861464303384569,22.53019396060033,-24.194588148494795,3.180511811,1.60511811,4,107.1,-21,88.9,1983,6.1,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.43,0.142,0.13,0.0,1,0,0,2,62,4,Changeup,1,3,1,3,3,1,1,3,Strategic,Standard,216,-0.02,-0.3,75.2,7.7,,0.148,0.3,107.1,-2,-2,0.096,0.096,32,33,33,33,1,3,4,4,,,2.23,1.15,-1.15,47.0,11.76120533777904,3.074496792933785,36.27190044532235,35.73334073289591,30.67848455971449
FC,2026-07-16,89.9,-1.13,5.61,"Weaver, Luke",656941,596133,,ball,,,,,14,,R,L,R,PHI,NYM,B,,,1,1,2026,0.35,0.61,1.640991450281182,2.1225425537607028,,,,2,8,Bot,,,,,,,6.000113088209164,-130.83036691999217,-3.795010731418639,2.8657477602747967,25.63497658178844,-24.546619238357795,3.180511811,1.60511811,,,,89.8,2296,6.1,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.44,,,,,,,,62,3,Cutter,1,3,1,3,3,1,1,3,Strategic,Standard,181,0.004,0.054,,,,,-0.054,,-2,-2,0.092,0.092,32,33,33,33,1,3,4,4,,,2.19,-0.35,0.35,52.0,,,,,
CH,2026-07-16,88.6,-1.2,5.62,"Weaver, Luke",656941,596133,,ball,,,,,14,,R,L,R,PHI,NYM,B,,,0,1,2026,-1.17,0.46,0.1617659095197339,0.8409310039953395,,,,2,8,Bot,,,,,,,5.749460941238261,-128.91098950091285,-6.426822556215075,-14.187329602331612,21.702659212218567,-26.029804663299974,3.180511811,1.60511811,,,,89.2,1886,6.2,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.28,,,,,,,,62,2,Changeup,1,3,1,3,3,1,1,3,Strategic,Standard,222,0.002,0.032,,,,,-0.032,,-2,-2,0.09,0.09,32,33,33,33,1,3,4,4,,,2.4,1.17,-1.17,49.2,,,,,
FF,2026-07-16,95.2,-1.07,5.74,"Weaver, Luke",656941,596133,,called_strike,,,,,1,,R,L,R,PHI,NYM,S,,,0,0,2026,-0.53,1.6,-0.696454427191397,2.902245487158783,,,,2,8,Bot,,,,,,,2.1806693952648213,-138.75150594131546,-5.34128982284963,-7.361196262572021,26.86708823082064,-10.476907595950498,3.180511811,1.60511811,,,,95.6,2401,6.1,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.36,,,,,,,,62,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Strategic,Standard,206,-0.003,-0.044,,,,,0.044,,-2,-2,0.093,0.093,32,33,33,33,1,3,4,4,,,0.88,0.53,-0.53,52.7,,,,,
FF,2026-07-16,95.9,-1.17,5.72,"Weaver, Luke",607208,596133,home_run,hit_into_play,,,,,4,Trea Turner homers (11) on a fly ball to left field.,R,R,R,PHI,NYM,X,,fly_ball,0,1,2026,-0.68,1.52,-0.7529307194891364,2.6326818941391714,,,,2,8,Bot,34.38,73.2,,,,,2.633972354796118,-139.74969305893086,-5.919587072512498,-9.453180334452824,27.886325758138604,-11.127404939493228,3.244578412,1.637450787,383,101.2,35,96.5,2389,6.3,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.18,0.391,0.759,2.0,1,0,3,5,61,2,4-Seam Fastball,0,3,0,3,3,1,1,3,Standard,Standard,204,0.051,2.639,74.5,7.4,,1.471,-2.639,101.2,-3,-3,0.042,0.042,32,33,33,33,1,3,4,4,,,0.93,0.68,0.68,47.7,5.083503515194254,-11.988463073737975,27.072066411439817,29.10272125932937,31.48955210731127
FC,2026-07-16,91.1,-1.2,5.69,"Weaver, Luke",607208,596133,,called_strike,,,,,9,,R,R,R,PHI,NYM,S,,,0,0,2026,0.28,0.53,0.4329260675803454,1.5301520242323396,,,,2,8,Bot,,,,,,,3.4305320449382024,-132.78631134245938,-5.577216586835696,2.745819132634413,22.482413652822032,-24.99490153256739,3.244578412,1.637450787,,,,91.5,2420,6.0,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.53,,,,,,,,61,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,174,-0.001,-0.044,,,,,0.044,,-3,-3,0.043,0.043,32,33,33,33,1,3,4,4,,,2.16,-0.28,-0.28,47.0,,,,,
CH,2026-07-16,87.8,-1.21,5.69,"Weaver, Luke",702222,596133,field_out,hit_into_play,,,,,4,Justin Crawford pops out to third baseman Bo Bichette.,R,L,R,PHI,NYM,X,5,popup,0,1,2026,-1.34,0.51,-0.3971220209894346,2.5658000322121,,,,1,8,Bot,97.33,166.5,,,,,4.735457010656311,-128.0088961283641,-2.4345416302287197,-15.69718293072853,21.342362478003583,-26.28920341261105,3.278805774,1.654724409,112,79.9,71,88.2,1847,6.0,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.46,0.006,0.006,0.0,1,0,0,3,60,2,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,225,-0.014,-0.221,69.8,7.5,,0.006,0.221,88.0,-3,-3,0.057,0.057,32,22,33,22,1,2,4,7,,,2.39,1.34,-1.34,53.0,7.42443526947458,-2.25994509273686,21.942790556666115,46.33543836740209,32.09019747075844
FF,2026-07-16,95.4,-1.18,5.75,"Weaver, Luke",702222,596133,,called_strike,,,,,5,,R,L,R,PHI,NYM,S,,,0,0,2026,-0.56,1.7,-0.0442150755809724,2.587058467060249,,,,1,8,Bot,,,,,,,4.203263498577178,-138.83378825660353,-6.39063928582321,-8.107599180380175,29.232222133047458,-8.903798144781698,3.278805774,1.654724409,,,,95.4,2399,6.1,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.38,,,,,,,,60,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,208,-0.003,-0.043,,,,,0.043,,-3,-3,0.06,0.06,32,22,33,22,1,2,4,7,,,0.79,0.56,-0.56,48.4,,,,,
FF,2026-07-16,95.4,-1.18,5.74,"Weaver, Luke",687282,596133,field_out,hit_into_play,,,,,5,Gabriel Rincones Jr. flies out sharply to center fielder A.J. Ewing.,R,L,R,PHI,NYM,X,8,fly_ball,0,0,2026,-0.58,1.57,0.131175558454088,2.3715977983132124,,,,0,8,Bot,116.03,48.82,,,,,4.702080882357952,-138.71143678031012,-6.566109976685841,-8.498068214001904,31.030354664243603,-10.64927453957282,3.331463255,1.681299213,371,103.3,35,94.9,2419,6.0,823440,682626,676724,683146,666182,596019,621438,805999,701807,54.48,0.557,1.106,0.0,1,0,0,6,59,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,202,-0.027,-0.265,79.8,7.0,,2.153,0.265,103.3,-3,-3,0.087,0.087,32,25,33,25,1,2,4,5,,,0.94,0.58,-0.58,47.7,1.6774659638336904,-1.0491047059787932,31.54435663812132,35.26156011231596,31.8841788978337
FF,2026-07-16,97.9,-1.74,5.74,"Johnson, Seth",593871,686751,field_out,hit_into_play,,,,,8,Jorge Polanco lines out sharply to left fielder Brandon Marsh.,R,L,R,PHI,NYM,X,7,line_drive,1,0,2026,-0.83,1.57,-0.0029606145066425,2.0536453375877413,,,,2,8,Top,58.4,86.75,,,,,6.612154015320252,-142.3693769914894,-8.01994730491269,-12.75848900744114,28.085601624020672,-9.2092522555328,3.191043307,1.610433071,325,100.1,19,98.9,2429,6.5,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.95,0.351,0.428,0.0,1,0,0,5,58,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,213,0.003,-0.299,69.6,6.6,,0.673,0.299,100.1,-3,3,0.084,0.916,27,32,28,33,1,3,10,4,,,0.79,0.83,-0.83,44.7,-4.542010416382069,13.77645523045302,34.93399104134421,38.28759739878843,17.390101051416416
SL,2026-07-16,86.7,-1.96,5.56,"Johnson, Seth",593871,686751,,ball,,,,,14,,R,L,R,PHI,NYM,B,,,0,0,2026,1.0,0.82,0.6513782598610655,1.0034932967390446,,,,2,8,Top,,,,,,,4.095456709690971,-126.1036094772953,-6.177451715224647,9.848563361940112,25.73757148072963,-22.33125034806472,3.191043307,1.610433071,,,,87.2,2839,6.6,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.86,,,,,,,,58,1,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,80,0.0,0.041,,,,,-0.041,,-3,3,0.084,0.916,27,32,28,33,1,3,10,4,,,2.21,-1.0,1.0,45.1,,,,,
SL,2026-07-16,86.3,-2.01,5.46,"Johnson, Seth",701807,686751,field_out,hit_into_play,,,,,8,"Carson Benge grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,L,R,PHI,NYM,X,4,ground_ball,0,0,2026,0.66,0.96,0.0954978666074604,2.0471264064949004,,,,1,8,Top,154.66,155.58,,,,,3.6147581454510753,-125.7613982421516,-3.806028032450789,6.44576320815958,21.72028500445231,-21.426932225179065,3.259498032,1.644980315,8,88.8,-14,87.7,2714,6.7,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.76,0.157,0.142,0.0,1,0,0,2,57,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,89,0.006,-0.263,74.9,6.9,,0.172,0.263,88.8,-3,3,0.078,0.922,27,23,28,23,1,3,10,4,,,2.06,-0.66,0.66,42.5,12.088920036787922,0.9131977103182344,40.47806127323028,33.56922011585456,32.97562069142867
FF,2026-07-16,98.7,-1.78,5.72,"Johnson, Seth",596019,686751,field_out,hit_into_play,,,,,3,Francisco Lindor flies out to shortstop Trea Turner.,R,L,R,PHI,NYM,X,6,fly_ball,2,1,2026,-0.74,1.33,0.4076840514420154,2.7731841074554437,,,,0,8,Top,109.86,123.5,,,,,7.677104119958807,-143.61546691645276,-5.618923971723733,-11.868913091578651,30.235920125688697,-12.63481516883084,3.107668963,1.568356299,196,94.5,58,99.9,2317,6.7,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.75,0.02,0.023,0.0,1,0,0,3,56,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,212,0.007,-0.316,71.3,6.9,,0.035,0.316,94.5,-3,3,0.071,0.929,27,32,28,33,1,3,10,4,,,0.99,0.74,-0.74,48.1,18.157522331755025,-0.1213922425920246,30.00591028334431,32.50574915995217,30.989692661790137
SL,2026-07-16,87.1,-1.79,5.65,"Johnson, Seth",596019,686751,,called_strike,,,,,2,,R,L,R,PHI,NYM,S,,,2,0,2026,0.56,0.2,0.0472476361584894,3.0005546631200186,,,,0,8,Top,,,,,,,3.213874807756223,-126.9190627985786,-0.463102409616602,5.429566818037429,24.47227344173029,-30.163662605284244,3.107668963,1.568356299,,,,87.9,2498,6.6,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.91,,,,,,,,56,3,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,128,0.002,-0.08,,,,,0.08,,-3,3,0.069,0.931,27,32,28,33,1,3,10,4,,,2.79,-0.56,0.56,44.0,,,,,
SL,2026-07-16,88.0,-1.88,5.72,"Johnson, Seth",596019,686751,,ball,,,,,11,,R,L,R,PHI,NYM,B,,,1,0,2026,0.26,0.21,-0.3319317966592701,3.72642939062938,,,,0,8,Top,,,,,,,3.1668571272492247,-128.24685305511736,0.9581873942353716,2.296765150944749,25.397683138071685,-30.28499121560275,3.107668963,1.568356299,,,,88.5,2551,6.4,823440,592663,547180,681082,664761,607208,669016,702222,687282,54.06,,,,,,,,56,2,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,132,-0.002,0.085,,,,,-0.085,,-3,3,0.071,0.929,27,32,28,33,1,3,10,4,,,2.72,-0.26,0.26,43.2,,,,,
FF,2026-07-16,97.5,-1.86,5.77,"Johnson, Seth",596019,686751,,ball,,,,,11,,R,L,R,PHI,NYM,B,,,0,0,2026,-0.81,1.31,-0.7106881710185953,3.249878908584213,,,,0,8,Top,,,,,,,4.957691256374195,-141.89477509636936,-4.151096331832908,-12.105029515961576,32.2497568510726,-13.74935322075074,3.107668963,1.568356299,,,,97.9,2254,6.5,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.98,,,,,,,,56,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,214,-0.001,0.046,,,,,-0.046,,-3,3,0.072,0.928,27,32,28,33,1,3,10,4,,,1.09,0.81,-0.81,45.4,,,,,
SI,2026-07-16,97.2,-1.21,5.9,"Brazobán, Huascar",592663,623211,field_out,hit_into_play,,,,,9,"J.T. Realmuto grounds out, shortstop Francisco Lindor to first baseman Jared Young.",R,R,R,PHI,NYM,X,6,ground_ball,3,2,2026,-1.45,0.73,0.7231564508183628,1.562152612202138,,,,2,7,Bot,119.67,165.72,,,,,8.387649970003377,-141.22280208441862,-7.51258293146673,-21.224398940479528,29.62280578082021,-20.857874100150223,3.199819554,1.614862205,2,66.2,-40,96.5,2338,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.71,0.157,0.141,0.0,1,0,0,2,55,6,Sinker,0,3,0,3,3,0,0,3,Strategic,Standard,233,-0.011,-0.303,67.4,7.4,,0.16,0.303,88.0,-3,-3,0.083,0.083,36,35,37,35,1,2,5,4,,,1.67,1.45,1.45,42.9,-2.514351582397966,12.22145942058206,37.85668227601359,45.57925764617066,13.19075320499636
CH,2026-07-16,91.4,-1.14,6.24,"Brazobán, Huascar",592663,623211,,ball,,,,,14,,R,R,R,PHI,NYM,B,,,2,2,2026,-1.58,0.32,1.119992328738324,1.48160004618641,,,,2,7,Bot,,,,,,,8.951438174939897,-132.86549870799684,-6.55957273137101,-20.592570653647527,25.105507671490624,-27.174962454646007,3.199819554,1.614862205,,,,90.7,2008,5.7,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.82,,,,,,,,55,5,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,242,0.003,0.085,,,,,-0.085,,-3,-3,0.08,0.08,36,35,37,35,1,2,5,4,,,2.38,1.58,1.58,42.2,,,,,
CH,2026-07-16,92.1,-1.31,5.92,"Brazobán, Huascar",592663,623211,,ball,,,,,13,,R,R,R,PHI,NYM,B,,,1,2,2026,-1.51,0.32,-0.1019027419209397,0.9238870615790712,,,,2,7,Bot,,,,,,,6.283735088853663,-133.9301586222281,-7.289906090159313,-19.57596006367091,26.17878967778996,-26.99773805046146,3.199819554,1.614862205,,,,91.6,2037,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.71,,,,,,,,55,4,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,240,0.002,0.042,,,,,-0.042,,-3,-3,0.078,0.078,36,35,37,35,1,2,5,4,,,2.35,1.51,1.51,39.8,,,,,
CH,2026-07-16,91.6,-0.98,6.15,"Brazobán, Huascar",592663,623211,,foul_tip,,,,,9,,R,R,R,PHI,NYM,S,,,1,1,2026,-1.42,0.38,0.7930959588367128,1.5773384810008144,,,,2,7,Bot,,,,,,,7.449545171742692,-133.19904005433438,-6.243154596152599,-18.460253608922773,26.881904832197723,-26.487791536614207,3.199819554,1.614862205,,,,90.8,2081,5.7,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.77,,,,,,,,55,3,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,240,-0.003,-0.07,41.2,6.5,,,0.07,,-3,-3,0.081,0.081,36,35,37,35,1,2,5,4,,,2.32,1.42,1.42,39.3,-9.247463327341563,33.71450906737733,41.16357000270008,45.31330400131908,4.538343904393289
SI,2026-07-16,96.9,-1.27,5.95,"Brazobán, Huascar",592663,623211,,foul,,,,,2,,R,R,R,PHI,NYM,S,,,1,0,2026,-1.58,0.61,0.0128496401203599,3.090218998888885,,,,2,7,Bot,,,,,,,6.961665010633458,-140.9270630987939,-3.2938912236791884,-22.57839046846988,32.14595128375452,-23.473998080166737,3.199819554,1.614862205,,,,95.8,2267,5.7,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.82,,,,,,,,55,2,Sinker,0,3,0,3,3,0,0,3,Strategic,Standard,226,-0.002,-0.053,74.7,7.6,,,0.053,,-3,-3,0.083,0.083,36,35,37,35,1,2,5,4,,,1.82,1.58,1.58,34.9,20.26164921720319,-3.703619332392572,25.98475842337208,38.03124048512849,27.72146680605596
CH,2026-07-16,92.0,-1.28,6.07,"Brazobán, Huascar",592663,623211,,ball,,,,,14,,R,R,R,PHI,NYM,B,,,0,0,2026,-1.57,0.08,0.8744817259254953,1.9540549968206389,,,,2,7,Bot,,,,,,,8.746774352235501,-133.70890641455657,-4.534330142123454,-20.671646200929384,26.92413745088751,-30.47977200163901,3.199819554,1.614862205,,,,91.4,2139,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.68,,,,,,,,55,1,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,247,0.002,0.041,,,,,-0.041,,-3,-3,0.081,0.081,36,35,37,35,1,2,5,4,,,2.61,1.57,1.57,38.2,,,,,
CH,2026-07-16,92.3,-1.28,6.07,"Brazobán, Huascar",681082,623211,field_out,hit_into_play,,,,,8,Bryson Stott flies out to center fielder A.J. Ewing.,R,L,R,PHI,NYM,X,8,fly_ball,1,2,2026,-1.32,0.21,-0.2050440954843326,1.9341677178742405,,,,1,7,Bot,151.0,46.51,,,,,5.54686395869995,-134.37355286683487,-4.918630544625184,-17.154949504293647,28.36574375565568,-28.714510745976188,3.225270669,1.627706693,381,97.1,27,91.5,2069,5.7,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.81,0.323,0.494,0.0,1,0,0,5,54,5,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,242,-0.013,-0.182,69.6,7.6,,0.871,0.182,97.1,-3,-3,0.094,0.094,36,28,37,29,1,2,5,4,,,2.45,1.32,-1.32,37.8,11.920082027540577,1.1529195327000683,32.7270647586567,34.88299520863664,35.04550237250113
CH,2026-07-16,93.2,-1.34,6.1,"Brazobán, Huascar",681082,623211,,foul,,,,,8,,R,L,R,PHI,NYM,S,,,1,2,2026,-1.4,0.26,0.1582867533703562,1.7656644484278343,,,,1,7,Bot,,,,,,,6.848290087449128,-135.54552952208522,-5.69791209503971,-18.76728588026108,27.70656207852896,-27.916959265929133,3.225270669,1.627706693,,,,92.5,2094,5.7,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.77,,,,,,,,54,4,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,241,0.0,0.0,68.7,7.3,,,0.0,,-3,-3,0.094,0.094,36,28,37,29,1,2,5,4,,,2.35,1.4,-1.4,44.1,10.716161479827711,8.572942239463544,34.24858891559071,30.75938763267998,27.301562600572247
SI,2026-07-16,96.8,-1.4,5.93,"Brazobán, Huascar",681082,623211,,foul,,,,,7,,R,L,R,PHI,NYM,S,,,1,1,2026,-1.51,0.56,-0.6035042911130297,1.6091275381704218,,,,1,7,Bot,,,,,,,5.547510935008404,-140.74222891988475,-6.9716983179555605,-21.36982552048057,30.98342071772496,-23.359644301366476,3.225270669,1.627706693,259,77.8,34,95.9,2304,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.73,,,,,,,,54,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,230,-0.005,-0.074,73.0,7.2,,,0.074,88.0,-3,-3,0.099,0.099,36,28,37,29,1,2,5,4,,,1.87,1.51,-1.51,37.8,0.2176021903294079,14.664815918799563,33.249717253483254,40.91355174332436,23.3920055563198
CH,2026-07-16,92.9,-1.42,6.08,"Brazobán, Huascar",681082,623211,,ball,,,,,13,,R,L,R,PHI,NYM,B,,,0,1,2026,-1.32,0.07,-0.015763152530289,1.2055606991847476,,,,1,7,Bot,,,,,,,6.418638428167552,-135.08705064641458,-6.579038228142032,-17.5375900809037,27.20719182784421,-30.153936150072035,3.225270669,1.627706693,,,,92.3,2190,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.67,,,,,,,,54,2,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,241,0.002,0.035,,,,,-0.035,,-3,-3,0.097,0.097,36,28,37,29,1,2,5,4,,,2.56,1.32,-1.32,42.9,,,,,
SI,2026-07-16,96.8,-1.34,6.12,"Brazobán, Huascar",681082,623211,,called_strike,,,,,2,,R,L,R,PHI,NYM,S,,,0,0,2026,-1.25,0.56,0.1281855203255504,3.222108282657344,,,,1,7,Bot,,,,,,,6.691281493928362,-140.98491824249652,-3.3276378953459544,-18.19673220527908,28.15483266843673,-24.18798449770995,3.225270669,1.627706693,,,,96.2,2313,5.6,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.88,,,,,,,,54,1,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,232,-0.003,-0.043,,,,,0.043,,-3,-3,0.1,0.1,36,28,37,29,1,2,5,4,,,1.85,1.25,-1.25,36.9,,,,,
SI,2026-07-16,96.7,-1.54,5.98,"Brazobán, Huascar",664761,623211,field_out,hit_into_play,,,,,4,"Alec Bohm grounds out, third baseman Bo Bichette to first baseman Jared Young.",R,R,R,PHI,NYM,X,5,ground_ball,0,0,2026,-1.67,0.47,-0.5139921315070373,2.587508767621938,,,,0,7,Bot,101.42,151.52,,,,,6.506352262809806,-140.64548710795188,-4.34139855034295,-23.66395252702676,30.342580117990146,-25.17332303991805,3.406938976,1.719389764,7,95.3,-21,95.9,2343,5.8,823440,682626,676724,683146,666182,596019,665742,805999,701807,54.74,0.101,0.097,0.0,1,0,0,2,53,1,Sinker,0,3,0,3,3,0,0,3,Strategic,Standard,234,-0.028,-0.265,74.2,7.3,,0.12,0.265,95.3,-3,-3,0.128,0.128,36,29,37,30,1,2,5,4,,,1.96,1.67,1.67,34.7,9.11115006747727,1.7238008985901627,25.67558009301048,33.098284805801256,27.72855115871059
ST,2026-07-16,85.8,-2.29,6.1,"Bowlan, Jonathan",666182,680742,grounded_into_double_play,hit_into_play,,,,,14,"Bo Bichette grounds into a double play, shortstop Trea Turner to first baseman Bryce Harper. Juan Soto out at 2nd. Bo Bichette out at 1st.",R,R,R,PHI,NYM,X,6,ground_ball,0,2,2026,0.93,-0.43,0.6468227557202052,0.6860550505264023,,,665742,1,7,Top,122.72,150.51,,,,,4.955947271863562,-124.9246439362128,-5.425090264150426,8.79673161215139,24.725454714937275,-35.76315747156329,3.162081693,1.595816929,3,66.6,-16,86.3,2583,6.5,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.97,0.033,0.03,0.0,1,0,0,2,52,3,Sweeper,0,3,3,0,3,0,3,0,Standard,Standard,44,0.017,-0.225,67.5,8.3,,0.033,0.225,88.0,-3,3,0.111,0.889,29,28,30,28,1,3,4,4,,,3.51,-0.93,-0.93,37.2,9.221852160307042,-6.094826161286036,44.73227140030525,41.087213133372096,29.52310100960096
SI,2026-07-16,98.2,-2.09,6.25,"Bowlan, Jonathan",666182,680742,,foul,,,,,11,,R,R,R,PHI,NYM,S,,,0,1,2026,-1.57,1.07,-1.1763701490187344,2.9107010294443456,,,665742,1,7,Top,,,,,,,6.2168246629360056,-142.85789878407468,-5.918552384953607,-22.9714103290706,33.44631337006225,-16.38268282721268,3.162081693,1.595816929,,,,99.0,2417,6.8,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.72,,,,,,,,52,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,212,0.003,-0.055,63.3,5.6,,,0.055,,-3,3,0.108,0.892,29,28,30,28,1,3,4,4,,,1.3,1.57,1.57,40.4,-10.515230637860611,26.81787681543266,43.112402923605885,20.629953007007984,16.004889245298834
SL,2026-07-16,87.5,-2.33,6.31,"Bowlan, Jonathan",666182,680742,,called_strike,,,,,5,,R,R,R,PHI,NYM,S,,,0,0,2026,0.09,-0.29,0.2151409191638904,2.381193946968401,,,665742,1,7,Top,,,,,,,5.929476549146722,-127.31207056397102,-2.5193388143371656,-0.285174955551267,26.141685429803967,-34.96398479685407,3.162081693,1.595816929,,,,88.3,2604,6.8,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.73,,,,,,,,52,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,56,0.002,-0.041,,,,,0.041,,-3,3,0.106,0.894,29,28,30,28,1,3,4,4,,,3.26,-0.09,-0.09,43.3,,,,,
SL,2026-07-16,87.9,-2.31,6.2,"Bowlan, Jonathan",665742,680742,walk,ball,,,,,14,Juan Soto walks.,R,L,R,PHI,NYM,B,,,3,2,2026,0.12,-0.04,0.7123452669280474,1.0867382725681445,,,,1,7,Top,,,,,,,7.031853658505609,-127.8135298989934,-5.992379841938559,-0.020535565531721,24.638514768725862,-31.666848400489265,3.259498032,1.644980315,,,,88.9,2634,6.8,823440,592663,547180,681082,664761,607208,669016,702222,687282,53.72,,0.69866,0.7,1,0,0,,51,9,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,51,-0.009,0.34,,,,,-0.34,,-3,3,0.115,0.885,29,27,30,28,1,3,4,4,,,2.98,-0.12,0.12,41.9,,,,,
