pair_leg_1,pair_leg_2,leg1_game_pk,leg2_game_pk,pair_type,leg1_prob,leg2_prob,base_combo_prob,learned_multiplier,combo_prob,leg1_odds_american,leg2_odds_american,parlay_decimal,parlay_ev,training_days_used
Rafael Flores Jr.,Amed Rosario,823518,823518,same_game,0.17380423552442342,0.16196954244956968,0.028150992503688105,0.48999999999999994,0.01379398632680717,,,,,1
Dillon Dingler,Willson Contreras,824650,824732,cross_game,0.1969414256652618,0.14292622600371158,0.02814809471412637,0.48999999999999994,0.01379256640992192,,,,,1
Wyatt Langford,Manny Machado,822873,824896,cross_game,0.19788740913346153,0.14196672215805994,0.028093426831028466,0.48999999999999994,0.013765779147203946,,,,,1
Kyle Schwarber,Wilyer Abreu,823438,824735,cross_game,0.16927974674858862,0.16575608240934592,0.02805914765229226,0.48999999999999994,0.013748982349623207,,,,,1
Kyle Schwarber,Christian Encarnacion-Strand,823438,824732,cross_game,0.16927974674858862,0.16565780602458946,0.02804251145076932,0.48999999999999994,0.013740830610876964,,,,,1
Hunter Goodman,Tyrone Taylor,824327,823761,cross_game,0.1739225091478534,0.16103849128821884,0.028008218474231752,0.48999999999999994,0.013724027052373557,,,,,1
Wyatt Langford,Ryan McMahon,822873,823518,cross_game,0.19788740913346153,0.14147523142463925,0.02799616700317874,0.48999999999999994,0.013718121831557581,,,,,1
Rafael Flores Jr.,Tyrone Taylor,823518,823761,cross_game,0.17380423552442342,0.16103849128821884,0.027989171868355398,0.48999999999999994,0.013714694215494143,,,,,1
Wyatt Langford,Spencer Torkelson,822873,824650,cross_game,0.19788740913346153,0.14142422152515674,0.027986072786329988,0.48999999999999994,0.013713175665301692,,,,,1
Kyle Schwarber,Jazz Chisholm Jr.,823438,823518,cross_game,0.16927974674858862,0.1652568983272693,0.027974645897297406,0.48999999999999994,0.013707576489675728,,,,,1
Dillon Dingler,Manny Machado,824650,824896,cross_game,0.1969414256652618,0.14196672215805994,0.027959128658832436,0.48999999999999994,0.013699973042827891,,,,,1
Junior Caminero,Colton Cowser,822784,824732,cross_game,0.18354189987352365,0.15184330501299864,0.02786960868516071,0.48999999999999994,0.013656108255728746,,,,,1
Junior Caminero,Justin Foscue,822784,822873,cross_game,0.18354189987352365,0.15184220764508086,0.027869407272168217,0.48999999999999994,0.013656009563362425,,,,,1
Dillon Dingler,Ryan McMahon,824650,823518,cross_game,0.1969414256652618,0.14147523142463925,0.0278623337730913,0.48999999999999994,0.013652543548814735,,,,,1
Dillon Dingler,Spencer Torkelson,824650,824650,same_game,0.1969414256652618,0.14142422152515674,0.027852287810764174,0.48999999999999994,0.013647621027274444,,,,,1
Wyatt Langford,Zach Neto,822873,824004,cross_game,0.19788740913346153,0.14025421709757693,0.02775454364148154,0.48999999999999994,0.013599726384325952,,,,,1
